Date,Hour,Value
20181021,1600,5
20181021,1700,18
20181021,1800,20
20181021,1900,4
20181021,2000,59
20181021,2100,84
20181021,2200,38
20181021,2300,78
20181022,0,39
20181022,100,89
20181022,200,68
20181022,300,33
20181022,400,93
20181022,500,35
20181022,600,21
20181022,700,97
20181022,800,64
20181022,900,74
20181022,1000,36
20181022,1100,99
20181022,1200,67
20181022,1300,65
20181022,1400,65
20181022,1500,90
20181022,1600,33
20181022,1700,62
20181022,1800,83
20181022,1900,68
20181022,2000,42
20181022,2100,99
20181022,2200,52
20181022,2300,96
20181023,0,42
20181023,100,64
20181023,200,46
20181023,300,65
20181023,400,17
20181023,500,34
20181023,600,81
20181023,700,70
20181023,800,91
20181023,900,55
20181023,1000,60
20181023,1100,91
20181023,1200,8
20181023,1300,23
20181023,1400,77
20181023,1500,76
20181023,1600,39
20181023,1700,66
20181023,1800,95
20181023,1900,87
20181023,2000,95
20181023,2100,59
20181023,2200,72
20181023,2300,94
20181024,0,63
20181024,100,48
20181024,200,50
20181024,300,11
20181024,400,66
20181024,500,60
20181024,600,75
20181024,700,35
20181024,800,69
20181024,900,9
20181024,1000,15
20181024,1100,72
20181024,1200,99
20181024,1300,57
20181024,1400,97
20181024,1500,41
20181024,1600,83
20181024,1700,44
20181024,1800,49
20181024,1900,52
20181024,2000,54
20181024,2100,17
20181024,2200,5
20181024,2300,42
20181025,0,18
20181025,100,12
20181025,200,80
20181025,300,96
20181025,400,27
20181025,500,3
20181025,600,39
20181025,700,45
20181025,800,48
20181025,900,45
20181025,1000,29
20181025,1100,45
20181025,1200,66
20181025,1300,54
20181025,1400,64
20181025,1500,68
20181025,1600,18
20181025,1700,44
20181025,1800,60
20181025,1900,94
20181025,2000,81
20181025,2100,83
20181025,2200,87
20181025,2300,72
20181026,0,20
20181026,100,4
20181026,200,87
20181026,300,67
20181026,400,27
20181026,500,15
20181026,600,83
20181026,700,22
20181026,800,13
20181026,900,91
20181026,1000,80
20181026,1100,65
20181026,1200,52
20181026,1300,87
20181026,1400,36
20181026,1500,7
20181026,1600,76
20181026,1700,85
20181026,1800,80
20181026,1900,73
20181026,2000,13
20181026,2100,18
20181026,2200,35
20181026,2300,88
20181027,0,44
20181027,100,80
20181027,200,79
20181027,200,49
20181027,300,60
20181027,400,51
20181027,500,29
20181027,600,16
20181027,700,67
20181027,800,23
20181027,900,42
20181027,1000,35
20181027,1100,27
20181027,1200,67
20181027,1300,15
20181027,1400,29
20181027,1500,81
20181027,1600,94
20181027,1700,38
20181027,1800,5
20181027,1900,69
20181027,2000,70
20181027,2100,77
20181027,2200,30
20181027,2300,47
20181028,0,93
20181028,100,63
20181028,200,13
20181028,300,69
20181028,400,59
20181028,500,65
20181028,600,50
20181028,700,91
20181028,800,95
20181028,900,92
20181028,1000,49
20181028,1100,82
20181028,1200,42
20181028,1300,97
20181028,1400,93
20181028,1500,91
20181028,1600,83
20181028,1700,30
20181028,1800,97
20181028,1900,34
20181028,2000,60
20181028,2100,98
20181028,2200,37
20181028,2300,66
20181029,0,26
20181029,100,7
20181029,200,49
20181029,300,86
20181029,400,31
20181029,500,17
20181029,600,30
20181029,700,55
20181029,800,11
20181029,900,67
20181029,1000,57
20181029,1100,12
20181029,1200,62
20181029,1300,52
20181029,1400,69
20181029,1500,17
20181029,1600,85
20181029,1700,44
20181029,1800,46
20181029,1900,55
20181029,2000,88
20181029,2100,24
20181029,2200,95
20181029,2300,86
20181030,0,23
20181030,100,26
20181030,200,54
20181030,300,66
20181030,400,3
20181030,500,32
20181030,600,46
20181030,700,20
20181030,800,19
20181030,900,67
20181030,1000,49
20181030,1100,80
20181030,1200,59
20181030,1300,44
20181030,1400,18
20181030,1500,40
20181030,1600,19
20181030,1700,36
20181030,1800,25
20181030,1900,81
20181030,2000,98
20181030,2100,6
20181030,2200,37
20181030,2300,81
20181031,0,13
20181031,100,85
20181031,200,84
20181031,300,0
20181031,400,26
20181031,500,91
20181031,600,18
20181031,700,63
20181031,800,85
20181031,900,70
20181031,1000,47
20181031,1100,77
20181031,1200,97
20181031,1300,8
20181031,1400,26
20181031,1500,30
20181031,1600,7
20181031,1700,22
20181031,1800,93
20181031,1900,44
20181031,2000,97
20181031,2100,98
20181031,2200,99
20181031,2300,71
20181101,0,91
20181101,100,76
20181101,200,96
20181101,300,61
20181101,400,47
20181101,500,24
20181101,600,57
20181101,700,63
20181101,800,9
20181101,900,63
20181101,1000,10
20181101,1100,26
20181101,1200,96
20181101,1300,44
20181101,1400,11
20181101,1500,39
20181101,1600,61
20181101,1700,55
20181101,1800,68
20181101,1900,0
20181101,2000,60
20181101,2100,99
20181101,2200,85
20181101,2300,14
20181102,0,19
20181102,100,98
20181102,200,18
20181102,300,97
20181102,400,93
20181102,500,72
20181102,600,47
20181102,700,90
20181102,800,69
20181102,900,24
20181102,1000,75
20181102,1100,87
20181102,1200,34
20181102,1300,59
20181102,1400,99
20181102,1500,10
20181102,1600,17
20181102,1700,94
20181102,1800,93
20181102,1900,71
20181102,2000,77
20181102,2100,51
20181102,2200,60
20181102,2300,75
20181103,0,11
20181103,100,89
20181103,200,2
20181103,300,36
20181103,400,59
20181103,500,62
20181103,600,16
20181103,700,58
20181103,800,19
20181103,900,53
20181103,1000,9
20181103,1100,8
20181103,1200,64
20181103,1300,6
20181103,1400,63
20181103,1500,44
20181103,1600,25
20181103,1700,44
20181103,1800,68
20181103,1900,66
20181103,2000,40
20181103,2100,1
20181103,2200,84
20181103,2300,57
20181104,0,51
20181104,100,59
20181104,200,14
20181104,300,88
20181104,400,27
20181104,500,84
20181104,600,2
20181104,700,28
20181104,800,0
20181104,900,57
20181104,1000,1
20181104,1100,86
20181104,1200,42
20181104,1300,41
20181104,1400,65
20181104,1500,43
20181104,1600,12
20181104,1700,41
20181104,1800,1
20181104,1900,38
20181104,2000,59
20181104,2100,35
20181104,2200,68
20181104,2300,27
20181105,0,92
20181105,100,37
20181105,200,24
20181105,300,4
20181105,400,81
20181105,500,98
20181105,600,32
20181105,700,93
20181105,800,13
20181105,900,85
20181105,1000,89
20181105,1100,4
20181105,1200,49
20181105,1300,18
20181105,1400,33
20181105,1500,95
20181105,1600,91
20181105,1700,46
20181105,1800,32
20181105,1900,70
20181105,2000,87
20181105,2100,78
20181105,2200,89
20181105,2300,79
20181106,0,12
20181106,100,76
20181106,200,80
20181106,300,7
20181106,400,97
20181106,500,0
20181106,600,97
20181106,700,68
20181106,800,85
20181106,900,43
20181106,1000,57
20181106,1100,37
20181106,1200,95
20181106,1300,84
20181106,1400,98
20181106,1500,84
20181106,1600,72
20181106,1700,91
20181106,1800,88
20181106,1900,41
20181106,2000,6
20181106,2100,86
20181106,2200,45
20181106,2300,30
20181107,0,85
20181107,100,31
20181107,200,36
20181107,300,15
20181107,400,22
20181107,500,96
20181107,600,48
20181107,700,75
20181107,800,27
20181107,900,18
20181107,1000,79
20181107,1100,29
20181107,1200,37
20181107,1300,84
20181107,1400,12
20181107,1500,7
20181107,1600,55
20181107,1700,41
20181107,1800,19
20181107,1900,98
20181107,2000,15
20181107,2100,16
20181107,2200,6
20181107,2300,63
20181108,0,7
20181108,100,65
20181108,200,40
20181108,300,21
20181108,400,48
20181108,500,70
20181108,600,43
20181108,700,85
20181108,800,43
20181108,900,98
20181108,1000,13
20181108,1100,49
20181108,1200,27
20181108,1300,23
20181108,1400,4
20181108,1500,70
20181108,1600,58
20181108,1700,74
20181108,1800,84
20181108,1900,4
20181108,2000,57
20181108,2100,48
20181108,2200,25
20181108,2300,68
20181109,0,29
20181109,100,0
20181109,200,21
20181109,300,62
20181109,400,69
20181109,500,76
20181109,600,62
20181109,700,18
20181109,800,36
20181109,900,18
20181109,1000,44
20181109,1100,91
20181109,1200,11
20181109,1300,11
20181109,1400,35
20181109,1500,63
20181109,1600,96
20181109,1700,0
20181109,1800,62
20181109,1900,63
20181109,2000,55
20181109,2100,53
20181109,2200,2
20181109,2300,86
20181110,0,42
20181110,100,39
20181110,200,87
20181110,300,95
20181110,400,30
20181110,500,79
20181110,600,14
20181110,700,0
20181110,800,90
20181110,900,70
20181110,1000,59
20181110,1100,83
20181110,1200,69
20181110,1300,15
20181110,1400,13
20181110,1500,12
20181110,1600,83
20181110,1700,34
20181110,1800,84
20181110,1900,92
20181110,2000,2
20181110,2100,33
20181110,2200,51
20181110,2300,62
20181111,0,10
20181111,100,52
20181111,200,76
20181111,300,52
20181111,400,61
20181111,500,64
20181111,600,87
20181111,700,42
20181111,800,59
20181111,900,87
20181111,1000,0
20181111,1100,81
20181111,1200,19
20181111,1300,83
20181111,1400,48
20181111,1500,30
20181111,1600,20
20181111,1700,31
20181111,1800,11
20181111,1900,73
20181111,2000,83
20181111,2100,96
20181111,2200,28
20181111,2300,80
20181112,0,21
20181112,100,42
20181112,200,41
20181112,300,48
20181112,400,68
20181112,500,93
20181112,600,69
20181112,700,92
20181112,800,94
20181112,900,71
20181112,1000,8
20181112,1100,42
20181112,1200,92
20181112,1300,50
20181112,1400,41
20181112,1500,22
20181112,1600,90
20181112,1700,81
20181112,1800,41
20181112,1900,84
20181112,2000,64
20181112,2100,36
20181112,2200,69
20181112,2300,62
20181113,0,76
20181113,100,53
20181113,200,68
20181113,300,35
20181113,400,16
20181113,500,89
20181113,600,15
20181113,700,86
20181113,800,12
20181113,900,75
20181113,1000,12
20181113,1100,29
20181113,1200,52
20181113,1300,97
20181113,1400,92
20181113,1500,38
20181113,1600,60
20181113,1700,83
20181113,1800,73
20181113,1900,84
20181113,2000,71
20181113,2100,56
20181113,2200,71
20181113,2300,25
20181114,0,30
20181114,100,33
20181114,200,63
20181114,300,29
20181114,400,41
20181114,500,54
20181114,600,12
20181114,700,86
20181114,800,41
20181114,900,58
20181114,1000,77
20181114,1100,55
20181114,1200,46
20181114,1300,85
20181114,1400,17
20181114,1500,36
20181114,1600,75
20181114,1700,14
20181114,1800,2
20181114,1900,64
20181114,2000,99
20181114,2100,9
20181114,2200,70
20181114,2300,65
20181115,0,50
20181115,100,69
20181115,200,91
20181115,300,55
20181115,400,74
20181115,500,35
20181115,600,89
20181115,700,81
20181115,800,13
20181115,900,8
20181115,1000,36
20181115,1100,35
20181115,1200,20
20181115,1300,32
20181115,1400,41
20181115,1500,60
20181115,1600,6
20181115,1700,14
20181115,1800,3
20181115,1900,4
20181115,2000,35
20181115,2100,12
20181115,2200,28
20181115,2300,52
20181116,0,82
20181116,100,57
20181116,200,8
20181116,300,62
20181116,400,88
20181116,500,22
20181116,600,34
20181116,700,87
20181116,800,63
20181116,900,18
20181116,1000,91
20181116,1100,16
20181116,1200,15
20181116,1300,48
20181116,1400,84
20181116,1500,97
20181116,1600,49
20181116,1700,85
20181116,1800,46
20181116,1900,38
20181116,2000,29
20181116,2100,24
20181116,2200,13
20181116,2300,50
20181117,0,45
20181117,100,22
20181117,200,76
20181117,300,78
20181117,400,94
20181117,500,37
20181117,600,1
20181117,700,53
20181117,800,78
20181117,900,50
20181117,1000,94
20181117,1100,36
20181117,1200,25
20181117,1300,79
20181117,1400,41
20181117,1500,27
20181117,1600,95
20181117,1700,8
20181117,1800,53
20181117,1900,69
20181117,2000,11
20181117,2100,36
20181117,2200,14
20181117,2300,80
20181118,0,94
20181118,100,26
20181118,200,88
20181118,300,65
20181118,400,67
20181118,500,9
20181118,600,67
20181118,700,22
20181118,800,41
20181118,900,75
20181118,1000,95
20181118,1100,28
20181118,1200,54
20181118,1300,26
20181118,1400,61
20181118,1500,9
20181118,1600,47
20181118,1700,18
20181118,1800,30
20181118,1900,20
20181118,2000,96
20181118,2100,94
20181118,2200,25
20181118,2300,42
20181119,0,19
20181119,100,17
20181119,200,19
20181119,300,51
20181119,400,5
20181119,500,19
20181119,600,13
20181119,700,81
20181119,800,97
20181119,900,68
20181119,1000,25
20181119,1100,95
20181119,1200,66
20181119,1300,18
20181119,1400,16
20181119,1500,54
20181119,1600,58
20181119,1700,40
20181119,1800,31
20181119,1900,2
20181119,2000,76
20181119,2100,99
20181119,2200,8
20181119,2300,41
20181120,0,4
20181120,100,17
20181120,200,6
20181120,300,93
20181120,400,70
20181120,500,34
20181120,600,70
20181120,700,81
20181120,800,44
20181120,900,66
20181120,1000,44
20181120,1100,58
20181120,1200,30
20181120,1300,69
20181120,1400,5
20181120,1500,88
20181120,1600,53
20181120,1700,20
20181120,1800,87
20181120,1900,84
20181120,2000,37
20181120,2100,85
20181120,2200,60
20181120,2300,77
20181121,0,66
20181121,100,44
20181121,200,71
20181121,300,99
20181121,400,21
20181121,500,87
20181121,600,55
20181121,700,87
20181121,800,77
20181121,900,74
20181121,1000,76
20181121,1100,38
20181121,1200,93
20181121,1300,33
20181121,1400,12
20181121,1500,56
20181121,1600,62
20181121,1700,86
20181121,1800,82
20181121,1900,23
20181121,2000,80
20181121,2100,18
20181121,2200,99
20181121,2300,82
20181122,0,5
20181122,100,6
20181122,200,69
20181122,300,74
20181122,400,54
20181122,500,49
20181122,600,24
20181122,700,33
20181122,800,40
20181122,900,98
20181122,1000,73
20181122,1100,29
20181122,1200,44
20181122,1300,57
20181122,1400,76
20181122,1500,52
20181122,1600,90
20181122,1700,50
20181122,1800,64
20181122,1900,46
20181122,2000,32
20181122,2100,70
20181122,2200,69
20181122,2300,28
20181123,0,37
20181123,100,90
20181123,200,94
20181123,300,5
20181123,400,5
20181123,500,84
20181123,600,43
20181123,700,46
20181123,800,4
20181123,900,98
20181123,1000,82
20181123,1100,35
20181123,1200,22
20181123,1300,67
20181123,1400,91
20181123,1500,92
20181123,1600,49
20181123,1700,30
20181123,1800,94
20181123,1900,4
20181123,2000,19
20181123,2100,63
20181123,2200,20
20181123,2300,80
20181124,0,41
20181124,100,27
20181124,200,68
20181124,300,99
20181124,400,49
20181124,500,16
20181124,600,11
20181124,700,17
20181124,800,57
20181124,900,52
20181124,1000,68
20181124,1100,62
20181124,1200,82
20181124,1300,67
20181124,1400,87
20181124,1500,76
20181124,1600,82
20181124,1700,67
20181124,1800,68
20181124,1900,42
20181124,2000,38
20181124,2100,24
20181124,2200,49
20181124,2300,38
20181125,0,85
20181125,100,85
20181125,200,45
20181125,300,98
20181125,400,55
20181125,500,17
20181125,600,81
20181125,700,55
20181125,800,90
20181125,900,49
20181125,1000,43
20181125,1100,61
20181125,1200,25
20181125,1300,20
20181125,1400,54
20181125,1500,46
20181125,1600,21
20181125,1700,42
20181125,1800,14
20181125,1900,67
20181125,2000,3
20181125,2100,67
20181125,2200,86
20181125,2300,64
20181126,0,74
20181126,100,62
20181126,200,92
20181126,300,20
20181126,400,64
20181126,500,28
20181126,600,85
20181126,700,7
20181126,800,22
20181126,900,74
20181126,1000,72
20181126,1100,0
20181126,1200,86
20181126,1300,72
20181126,1400,13
20181126,1500,86
20181126,1600,84
20181126,1700,71
20181126,1800,6
20181126,1900,75
20181126,2000,88
20181126,2100,32
20181126,2200,37
20181126,2300,33
20181127,0,95
20181127,100,11
20181127,200,5
20181127,300,17
20181127,400,91
20181127,500,84
20181127,600,86
20181127,700,66
20181127,800,25
20181127,900,67
20181127,1000,34
20181127,1100,60
20181127,1200,42
20181127,1300,28
20181127,1400,1
20181127,1500,9
20181127,1600,15
20181127,1700,20
20181127,1800,89
20181127,1900,14
20181127,2000,22
20181127,2100,18
20181127,2200,13
20181127,2300,29
20181128,0,12
20181128,100,49
20181128,200,57
20181128,300,2
20181128,400,78
20181128,500,60
20181128,600,4
20181128,700,83
20181128,800,10
20181128,900,83
20181128,1000,32
20181128,1100,30
20181128,1200,42
20181128,1300,29
20181128,1400,50
20181128,1500,6
20181128,1600,56
20181128,1700,93
20181128,1800,91
20181128,1900,29
20181128,2000,59
20181128,2100,79
20181128,2200,76
20181128,2300,5
20181129,0,80
20181129,100,63
20181129,200,98
20181129,300,57
20181129,400,76
20181129,500,69
20181129,600,17
20181129,700,55
20181129,800,35
20181129,900,23
20181129,1000,20
20181129,1100,0
20181129,1200,66
20181129,1300,12
20181129,1400,4
20181129,1500,46
20181129,1600,36
20181129,1700,89
20181129,1800,90
20181129,1900,51
20181129,2000,50
20181129,2100,29
20181129,2200,10
20181129,2300,35
20181130,0,40
20181130,100,37
20181130,200,41
20181130,300,39
20181130,400,40
20181130,500,73
20181130,600,73
20181130,700,49
20181130,800,57
20181130,900,7
20181130,1000,23
20181130,1100,45
20181130,1200,9
20181130,1300,18
20181130,1400,23
20181130,1500,82
20181130,1600,8
20181130,1700,82
20181130,1800,67
20181130,1900,17
20181130,2000,77
20181130,2100,41
20181130,2200,61
20181130,2300,88
20181201,0,97
20181201,100,75
20181201,200,86
20181201,300,4
20181201,400,16
20181201,500,56
20181201,600,68
20181201,700,84
20181201,800,56
20181201,900,68
20181201,1000,82
20181201,1100,97
20181201,1200,22
20181201,1300,17
20181201,1400,91
20181201,1500,45
20181201,1600,1
20181201,1700,40
20181201,1800,20
20181201,1900,8
20181201,2000,22
20181201,2100,89
20181201,2200,53
20181201,2300,99
20181202,0,75
20181202,100,43
20181202,200,85
20181202,300,81
20181202,400,44
20181202,500,86
20181202,600,41
20181202,700,3
20181202,800,43
20181202,900,59
20181202,1000,76
20181202,1100,50
20181202,1200,99
20181202,1300,99
20181202,1400,12
20181202,1500,2
20181202,1600,75
20181202,1700,95
20181202,1800,48
20181202,1900,0
20181202,2000,74
20181202,2100,84
20181202,2200,34
20181202,2300,61
20181203,0,66
20181203,100,73
20181203,200,61
20181203,300,18
20181203,400,77
20181203,500,54
20181203,600,84
20181203,700,83
20181203,800,35
20181203,900,41
20181203,1000,43
20181203,1100,44
20181203,1200,15
20181203,1300,89
20181203,1400,79
20181203,1500,2
20181203,1600,94
20181203,1700,68
20181203,1800,64
20181203,1900,61
20181203,2000,23
20181203,2100,2
20181203,2200,98
20181203,2300,23
20181204,0,57
20181204,100,24
20181204,200,96
20181204,300,44
20181204,400,86
20181204,500,40
20181204,600,60
20181204,700,53
20181204,800,85
20181204,900,43
20181204,1000,95
20181204,1100,43
20181204,1200,13
20181204,1300,49
20181204,1400,90
20181204,1500,36
20181204,1600,32
20181204,1700,15
20181204,1800,14
20181204,1900,80
20181204,2000,48
20181204,2100,11
20181204,2200,12
20181204,2300,70
20181205,0,27
20181205,100,90
20181205,200,69
20181205,300,3
20181205,400,64
20181205,500,29
20181205,600,90
20181205,700,30
20181205,800,31
20181205,900,82
20181205,1000,50
20181205,1100,72
20181205,1200,52
20181205,1300,64
20181205,1400,38
20181205,1500,71
20181205,1600,0
20181205,1700,88
20181205,1800,91
20181205,1900,66
20181205,2000,75
20181205,2100,17
20181205,2200,38
20181205,2300,48
20181206,0,76
20181206,100,74
20181206,200,46
20181206,300,87
20181206,400,74
20181206,500,45
20181206,600,40
20181206,700,58
20181206,800,80
20181206,900,73
20181206,1000,12
20181206,1100,74
20181206,1200,8
20181206,1300,19
20181206,1400,21
20181206,1500,93
20181206,1600,84
20181206,1700,65
20181206,1800,9
20181206,1900,3
20181206,2000,68
20181206,2100,13
20181206,2200,15
20181206,2300,93
20181207,0,0
20181207,100,71
20181207,200,16
20181207,300,76
20181207,400,33
20181207,500,47
20181207,600,46
20181207,700,62
20181207,800,53
20181207,900,5
20181207,1000,56
20181207,1100,33
20181207,1200,13
20181207,1300,89
20181207,1400,37
20181207,1500,92
20181207,1600,87
20181207,1700,28
20181207,1800,96
20181207,1900,77
20181207,2000,31
20181207,2100,33
20181207,2200,1
20181207,2300,34
20181208,0,30
20181208,100,40
20181208,200,34
20181208,300,38
20181208,400,86
20181208,500,60
20181208,600,82
20181208,700,28
20181208,800,47
20181208,900,5
20181208,1000,42
20181208,1100,23
20181208,1200,55
20181208,1300,37
20181208,1400,64
20181208,1500,17
20181208,1600,7
20181208,1700,14
20181208,1800,5
20181208,1900,80
20181208,2000,11
20181208,2100,34
20181208,2200,53
20181208,2300,53
20181209,0,23
20181209,100,23
20181209,200,91
20181209,300,86
20181209,400,21
20181209,500,28
20181209,600,30
20181209,700,66
20181209,800,15
20181209,900,11
20181209,1000,13
20181209,1100,40
20181209,1200,94
20181209,1300,61
20181209,1400,8
20181209,1500,81
20181209,1600,13
20181209,1700,69
20181209,1800,21
20181209,1900,81
20181209,2000,45
20181209,2100,75
20181209,2200,2
20181209,2300,33
20181210,0,49
20181210,100,44
20181210,200,19
20181210,300,83
20181210,400,65
20181210,500,78
20181210,600,25
20181210,700,43
20181210,800,35
20181210,900,73
20181210,1000,34
20181210,1100,25
20181210,1200,41
20181210,1300,12
20181210,1400,54
20181210,1500,72
20181210,1600,3
20181210,1700,99
20181210,1800,25
20181210,1900,10
20181210,2000,3
20181210,2100,31
20181210,2200,43
20181210,2300,49
20181211,0,96
20181211,100,57
20181211,200,77
20181211,300,22
20181211,400,1
20181211,500,96
20181211,600,61
20181211,700,3
20181211,800,15
20181211,900,6
20181211,1000,70
20181211,1100,44
20181211,1200,29
20181211,1300,63
20181211,1400,34
20181211,1500,21
20181211,1600,47
20181211,1700,37
20181211,1800,78
20181211,1900,24
20181211,2000,52
20181211,2100,26
20181211,2200,29
20181211,2300,23
20181212,0,23
20181212,100,30
20181212,200,67
20181212,300,23
20181212,400,16
20181212,500,80
20181212,600,51
20181212,700,61
20181212,800,52
20181212,900,18
20181212,1000,38
20181212,1100,70
20181212,1200,85
20181212,1300,80
20181212,1400,27
20181212,1500,57
20181212,1600,75
20181212,1700,95
20181212,1800,74
20181212,1900,28
20181212,2000,34
20181212,2100,25
20181212,2200,27
20181212,2300,72
20181213,0,89
20181213,100,63
20181213,200,82
20181213,300,30
20181213,400,54
20181213,500,0
20181213,600,99
20181213,700,31
20181213,800,15
20181213,900,21
20181213,1000,84
20181213,1100,93
20181213,1200,81
20181213,1300,30
20181213,1400,52
20181213,1500,0
20181213,1600,99
20181213,1700,3
20181213,1800,81
20181213,1900,28
20181213,2000,53
20181213,2100,32
20181213,2200,77
20181213,2300,23
20181214,0,74
20181214,100,90
20181214,200,17
20181214,300,97
20181214,400,92
20181214,500,56
20181214,600,10
20181214,700,12
20181214,800,94
20181214,900,50
20181214,1000,97
20181214,1100,1
20181214,1200,53
20181214,1300,87
20181214,1400,71
20181214,1500,21
20181214,1600,77
20181214,1700,70
20181214,1800,52
20181214,1900,14
20181214,2000,71
20181214,2100,86
20181214,2200,61
20181214,2300,96
20181215,0,53
20181215,100,99
20181215,200,34
20181215,300,1
20181215,400,82
20181215,500,12
20181215,600,29
20181215,700,2
20181215,800,15
20181215,900,34
20181215,1000,16
20181215,1100,29
20181215,1200,44
20181215,1300,16
20181215,1400,64
20181215,1500,66
20181215,1600,79
20181215,1700,23
20181215,1800,35
20181215,1900,85
20181215,2000,62
20181215,2100,6
20181215,2200,12
20181215,2300,88
20181216,0,3
20181216,100,65
20181216,200,8
20181216,300,87
20181216,400,27
20181216,500,72
20181216,600,70
20181216,700,5
20181216,800,4
20181216,900,51
20181216,1000,57
20181216,1100,39
20181216,1200,91
20181216,1300,11
20181216,1400,26
20181216,1500,88
20181216,1600,11
20181216,1700,1
20181216,1800,18
20181216,1900,25
20181216,2000,91
20181216,2100,31
20181216,2200,21
20181216,2300,41
20181217,0,82
20181217,100,65
20181217,200,54
20181217,300,59
20181217,400,62
20181217,500,39
20181217,600,99
20181217,700,22
20181217,800,34
20181217,900,79
20181217,1000,21
20181217,1100,29
20181217,1200,53
20181217,1300,75
20181217,1400,1
20181217,1500,28
20181217,1600,72
20181217,1700,57
20181217,1800,75
20181217,1900,7
20181217,2000,51
20181217,2100,3
20181217,2200,24
20181217,2300,27
20181218,0,83
20181218,100,34
20181218,200,65
20181218,300,5
20181218,400,1
20181218,500,88
20181218,600,60
20181218,700,76
20181218,800,79
20181218,900,28
20181218,1000,61
20181218,1100,77
20181218,1200,81
20181218,1300,3
20181218,1400,17
20181218,1500,51
20181218,1600,30
20181218,1700,16
20181218,1800,51
20181218,1900,62
20181218,2000,66
20181218,2100,83
20181218,2200,41
20181218,2300,60
20181219,0,74
20181219,100,89
20181219,200,24
20181219,300,83
20181219,400,53
20181219,500,3
20181219,600,9
20181219,700,92
20181219,800,47
20181219,900,59
20181219,1000,3
20181219,1100,13
20181219,1200,49
20181219,1300,21
20181219,1400,68
20181219,1500,71
20181219,1600,22
20181219,1700,56
20181219,1800,7
20181219,1900,40
20181219,2000,47
20181219,2100,66
20181219,2200,62
20181219,2300,65
20181220,0,92
20181220,100,38
20181220,200,43
20181220,300,63
20181220,400,97
20181220,500,22
20181220,600,37
20181220,700,11
20181220,800,80
20181220,900,8
20181220,1000,79
20181220,1100,88
20181220,1200,25
20181220,1300,17
20181220,1400,72
20181220,1500,17
20181220,1600,34
20181220,1700,67
20181220,1800,7
20181220,1900,6
20181220,2000,67
20181220,2100,39
20181220,2200,32
20181220,2300,32
20181221,0,97
20181221,100,66
20181221,200,74
20181221,300,75
20181221,400,87
20181221,500,36
20181221,600,53
20181221,700,9
20181221,800,11
20181221,900,0
20181221,1000,82
20181221,1100,82
20181221,1200,66
20181221,1300,96
20181221,1400,10
20181221,1500,50
20181221,1600,11
20181221,1700,10
20181221,1800,73
20181221,1900,34
20181221,2000,29
20181221,2100,25
20181221,2200,33
20181221,2300,6
20181222,0,86
20181222,100,16
20181222,200,98
20181222,300,67
20181222,400,45
20181222,500,90
20181222,600,64
20181222,700,87
20181222,800,75
20181222,900,83
20181222,1000,92
20181222,1100,84
20181222,1200,10
20181222,1300,17
20181222,1400,13
20181222,1500,9
20181222,1600,10
20181222,1700,90
20181222,1800,3
20181222,1900,74
20181222,2000,58
20181222,2100,52
20181222,2200,18
20181222,2300,22
20181223,0,18
20181223,100,4
20181223,200,95
20181223,300,12
20181223,400,49
20181223,500,76
20181223,600,27
20181223,700,89
20181223,800,57
20181223,900,24
20181223,1000,1
20181223,1100,15
20181223,1200,10
20181223,1300,12
20181223,1400,59
20181223,1500,79
20181223,1600,23
20181223,1700,53
20181223,1800,8
20181223,1900,10
20181223,2000,43
20181223,2100,73
20181223,2200,18
20181223,2300,34
20181224,0,84
20181224,100,53
20181224,200,2
20181224,300,0
20181224,400,86
20181224,500,34
20181224,600,34
20181224,700,84
20181224,800,18
20181224,900,97
20181224,1000,9
20181224,1100,68
20181224,1200,65
20181224,1300,46
20181224,1400,7
20181224,1500,32
20181224,1600,47
20181224,1700,8
20181224,1800,7
20181224,1900,80
20181224,2000,16
20181224,2100,45
20181224,2200,77
20181224,2300,4
20181225,0,40
20181225,100,33
20181225,200,18
20181225,300,82
20181225,400,37
20181225,500,84
20181225,600,63
20181225,700,67
20181225,800,66
20181225,900,53
20181225,1000,18
20181225,1100,88
20181225,1200,86
20181225,1300,32
20181225,1400,63
20181225,1500,90
20181225,1600,87
20181225,1700,12
20181225,1800,37
20181225,1900,47
20181225,2000,26
20181225,2100,35
20181225,2200,10
20181225,2300,50
20181226,0,99
20181226,100,39
20181226,200,32
20181226,300,57
20181226,400,43
20181226,500,17
20181226,600,75
20181226,700,94
20181226,800,90
20181226,900,58
20181226,1000,47
20181226,1100,35
20181226,1200,98
20181226,1300,26
20181226,1400,17
20181226,1500,27
20181226,1600,52
20181226,1700,80
20181226,1800,8
20181226,1900,92
20181226,2000,63
20181226,2100,64
20181226,2200,97
20181226,2300,35
20181227,0,11
20181227,100,47
20181227,200,41
20181227,300,67
20181227,400,1
20181227,500,78
20181227,600,57
20181227,700,67
20181227,800,19
20181227,900,87
20181227,1000,3
20181227,1100,34
20181227,1200,64
20181227,1300,52
20181227,1400,71
20181227,1500,77
20181227,1600,23
20181227,1700,12
20181227,1800,66
20181227,1900,52
20181227,2000,30
20181227,2100,5
20181227,2200,88
20181227,2300,66
20181228,0,44
20181228,100,91
20181228,200,25
20181228,300,12
20181228,400,70
20181228,500,76
20181228,600,89
20181228,700,82
20181228,800,8
20181228,900,43
20181228,1000,59
20181228,1100,87
20181228,1200,46
